proposal_id,objective,family,family_name,class,overview,rationale,test_method,variation
B0127,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;pullback_audjpy_h4;sca_usdjpy_m15;carry_audjpy_d1
A0128,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;pullback_audjpy_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd
B0128,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;pullback_audjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15
A0129,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_eurusd_h1;pairtrade_eurusd_gbpusd;carry_audjpy_d1
B0129,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;carry_audjpy_d1
A0130,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;pairtrade_eurusd_gbpusd
B0130,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15
A0131,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15
B0131,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_eurusd_h1;sca_gbpjpy_m15;carry_audjpy_d1
A0132,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_eurusd_h1;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd
B0132,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;carry_audjpy_d1
A0133,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;pairtrade_eurusd_gbpusd
B0133,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15
A0134,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_gbpusd_h4;pairtrade_eurusd_gbpusd;carry_audjpy_d1
B0134,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;carry_audjpy_d1
A0135,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd
B0135,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;carry_audjpy_d1
A0136,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd
B0136,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15
A0137,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;pairtrade_eurusd_gbpusd;carry_audjpy_d1
B0137,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;carry_audjpy_d1
A0138,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;pairtrade_eurusd_gbpusd
B0138,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4
A0139,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_gbpjpy_m15
B0139,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15
A0140,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;carry_audjpy_d1
B0140,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;pairtrade_eurusd_gbpusd
A0141,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_gbpjpy_m15
B0141,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15
A0142,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;sca_gbpjpy_m15;carry_audjpy_d1
B0142,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd
A0143,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;sca_usdjpy_m15;carry_audjpy_d1
B0143,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd
A0144,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15
B0144,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1
A0145,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1
B0145,B,B_composition_oanda,OANDA口座の枠構成再設計,1,損失タイミングが重なる枠を外してDDを下げる,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1
A0146,A,A_composition_oanda,OANDA口座の枠構成再設計,1,純利益/PFを保つ枠だけに絞る,独立EAの発注列は他枠の有無で変わらないため、実MT5 dealの口座合算で正確に比較可能,各本番EAの実バックテストdealをIS/OOS別に時系列合算。SCA元実行はevery_tick,OANDA: pullback_gbpjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd
